stock_id,stock_name,年月,月增,年增,當月營收
1441,大東,202506,57.33,-13.47,150015
1441,大東,202505,-26.24,-31.13,95348
1441,大東,202504,-19.13,3.7,129268
1441,大東,202503,47.34,85.69,159859
1441,大東,202502,-19.5,89.7,108493
1441,大東,202501,5.83,61.92,134774
1442,名軒,202508,-33.74,-79.4,161359
1442,名軒,202507,20.23,-73.62,243543
1442,名軒,202506,-17.31,-65.05,202556
1442,名軒,202505,-21.97,-75.81,244960
1442,名軒,202504,-44.31,-78.07,313967
1442,名軒,202503,19.14,-30.43,563864
1442,名軒,202502,39.58,79.77,473261
1442,名軒,202501,98.59,-62.5,339047
1443,立益物流,202508,-5.6,1.22,79064
1443,立益物流,202507,-3.77,7.69,83755
1443,立益物流,202506,7.5,19.64,87039
1443,立益物流,202505,-4.01,13.14,80964
1443,立益物流,202504,-0.97,16.32,84349
1443,立益物流,202503,2.86,17.18,85178
1443,立益物流,202502,-2.89,32.86,82805
1443,立益物流,202501,2.08,8.57,85271
1444,力麗,202508,-7.87,-25.02,519789
1444,力麗,202507,7.38,-10.93,564196
1444,力麗,202506,-11.3,-11.86,525398
1444,力麗,202505,3.78,-13.27,592355
1444,力麗,202504,-20.4,-21.12,570729
1444,力麗,202503,22.87,-13.2,717018
1444,力麗,202502,-7.61,12.1,583534
1444,力麗,202501,-13.27,-12.98,631626
1445,大宇,202508,5.27,-33.86,64086
1445,大宇,202507,-13.06,-38.24,60875
1445,大宇,202506,8.71,-3.28,70022
1445,大宇,202505,-5.24,-44.36,64409
1445,大宇,202504,-2.97,-12.85,67973
1445,大宇,202503,38.7,-17.57,70057
1445,大宇,202502,-36.75,-14.14,50509
1445,大宇,202501,45.91,-18.49,79857
1446,宏和,202508,37.2,-80.54,121319
1446,宏和,202507,839.28,-84.86,88424
1446,宏和,202506,-88.07,-96.91,9414
1446,宏和,202505,-79.46,-62.56,78961
1446,宏和,202504,174.71,68.12,384531
1446,宏和,202503,1189.83,-30.85,139973
1446,宏和,202502,-92.41,-97.67,10852
1446,宏和,202501,4.79,202.06,143087
1447,力鵬,202508,213.1,3.87,3097385
1447,力鵬,202507,-51.45,-58.44,989263
1447,力鵬,202506,-31.33,-15.98,2037885
1447,力鵬,202505,16.38,-19.33,2967993
1447,力鵬,202504,-10.64,-11.91,2550232
1447,力鵬,202503,66.44,7.08,2854108
1447,力鵬,202502,-27.6,-9.4,1714781
1447,力鵬,202501,-17.97,-49.81,2368662
1449,佳和,202508,-0.4,-28.66,158240
1449,佳和,202507,-54,-22.43,158888
1449,佳和,202506,141.88,54.95,345469
1449,佳和,202505,-33.57,-38.65,142824
1449,佳和,202504,2.55,-11.51,215009
1449,佳和,202503,-9.77,-19.73,209648
1449,佳和,202502,12.18,21.03,232350
1449,佳和,202501,3.39,-52,207114
1451,年興,202508,-14.73,-9.02,478115
1451,年興,202507,-5.5,-15.12,560734
1451,年興,202506,-8.47,18.26,593394
1451,年興,202505,21.14,-1.24,648324
1451,年興,202504,17.84,12.96,535184
1451,年興,202503,3.64,-27.45,454137
1451,年興,202502,-4.42,-16.19,438156
1451,年興,202501,6.76,-14.54,458452
1452,宏益,202508,-12.41,-30.04,105811
1452,宏益,202507,7.93,-23.24,120814
1452,宏益,202506,6.23,-23.5,111927
1452,宏益,202505,-19.98,-35.52,105355
1452,宏益,202504,14.73,-4.66,131672
1452,宏益,202503,-11.67,-15.5,114758
1452,宏益,202502,23.27,56.03,129933
1452,宏益,202501,-33.45,-6.65,105403
1453,大將,202508,-15.32,-8.69,105
1453,大將,202507,0,7.82,124
1453,大將,202506,0,8.77,124
1453,大將,202505,0,7.82,124
1453,大將,202504,0,9.73,124
1453,大將,202503,0,7.82,124
1453,大將,202502,0,7.82,124
1453,大將,202501,7.82,7.82,124
1454,台富,202508,-6.65,-20.29,118323
1454,台富,202507,-8.46,-1.64,126758
1454,台富,202506,18.31,4.15,138473
1454,台富,202505,-25.49,-19.32,117036
1454,台富,202504,4.23,5.75,157093
1454,台富,202503,10.48,-3.33,150716
1454,台富,202502,16.13,24.15,136416
1454,台富,202501,-25.53,-5.52,117467
1455,集盛,202508,-6.01,-43.99,468295
1455,集盛,202507,-7.75,-39.53,498260
1455,集盛,202506,-5.43,-40.48,540172
1455,集盛,202505,-6.99,-41.33,571203
1455,集盛,202504,-8.41,-24.85,614132
1455,集盛,202503,4.55,-15.64,670533
1455,集盛,202502,17.03,-0.39,641314
1455,集盛,202501,-22.38,-31.91,547969
1456,怡華,202508,-69.65,-79.38,33692
1456,怡華,202507,-26.91,150.27,111026
1456,怡華,202506,64,63.06,151919
1456,怡華,202505,78.78,5.36,92630
1456,怡華,202504,-20.5,-32.78,51812
1456,怡華,202503,-0.05,-16.81,65177
1456,怡華,202502,94.97,-61.1,65210
1456,怡華,202501,-74.86,-3.01,33446
1457,宜進,202508,-11.82,-36.75,214233
1457,宜進,202507,0.62,-14.38,242961
1457,宜進,202506,-11.57,3.69,241456
1457,宜進,202505,-7.69,3.81,273077
1457,宜進,202504,-6.63,14.55,295832
1457,宜進,202503,24.38,0.51,316845
1457,宜進,202502,-10.51,3.88,254736
1457,宜進,202501,-5.69,-11,284681
1459,聯發,202508,-0.26,0.08,90191
1459,聯發,202507,3.74,2.58,90428
1459,聯發,202506,2.33,-2.62,87161
1459,聯發,202505,-13.04,-21.35,85172
1459,聯發,202504,-31.17,-10.89,97944
1459,聯發,202503,17.54,1.43,142301
1459,聯發,202502,22.97,55.79,121057
1459,聯發,202501,-26.06,-35.98,98437
1460,宏遠,202508,31.77,-13.34,633533
1460,宏遠,202507,9.19,-25.72,480777
1460,宏遠,202506,-12.29,-24.88,440303
1460,宏遠,202505,-14.73,-19.01,502049
1460,宏遠,202504,-22.36,8.1,588791
1460,宏遠,202503,3.93,25.77,758415
1460,宏遠,202502,6.8,12.75,729701
1460,宏遠,202501,-26.43,-0.04,683189
1463,強盛新,202508,-40.72,-45.6,15115
1463,強盛新,202507,90.97,1.35,25501
1463,強盛新,202506,-14.87,-2.97,13353
1463,強盛新,202505,0.93,-51.6,15686
1463,強盛新,202504,-38.61,-23.62,15540
1463,強盛新,202503,-85.79,-19.15,25315
1463,強盛新,202502,-60.46,630.22,178204
1463,強盛新,202501,19.24,1756.12,450723
1464,得力,202508,5.68,-12.36,984416
1464,得力,202507,14.08,0.71,931432
1464,得力,202506,-13.84,1.33,816446
1464,得力,202505,-10.66,-2.04,947624
1464,得力,202504,-13.33,7.21,1060772
1464,得力,202503,1.8,21.09,1224006
1464,得力,202502,16.04,93.63,1202274
1464,得力,202501,-10.72,14.35,1036037
1465,偉全,202508,-64.67,-64.14,15136
1465,偉全,202507,1.91,-30.41,42849
1465,偉全,202506,84.35,27.44,42044
1465,偉全,202505,-44.78,-45.17,22806
1465,偉全,202504,64.92,-4.56,41306
1465,偉全,202503,57.32,-28.44,25046
1465,偉全,202502,-62.87,-45.37,15920
1465,偉全,202501,13.22,-9.1,42887
1466,聚隆,202508,3.82,-29.41,199383
1466,聚隆,202507,-22.69,-24.03,192045
1466,聚隆,202506,35.26,8.65,248417
1466,聚隆,202505,-19.16,-29.62,183650
1466,聚隆,202504,-1.28,10.37,227181
1466,聚隆,202503,-1.16,-0.69,230134
1466,聚隆,202502,4.09,51.69,232850
1466,聚隆,202501,-19.86,7.37,223697
1467,南緯,202508,-0.01,26.14,553569
1467,南緯,202507,38.97,17.44,553642
1467,南緯,202506,-5.09,4.12,398372
1467,南緯,202505,29.32,34.11,419780
1467,南緯,202504,-19.1,-0.97,324581
1467,南緯,202503,-14.62,-9.06,401238
1467,南緯,202502,26.32,42.57,469955
1467,南緯,202501,-27.15,-20.39,372010
1468,昶和,202508,-33.6,-46.04,47650
1468,昶和,202507,20.8,-11.78,71769
1468,昶和,202506,-16.39,-40.43,59407
1468,昶和,202505,-9.68,-36.32,71055
1468,昶和,202504,-35.33,-38.95,78672
1468,昶和,202503,75.77,30.7,121656
1468,昶和,202502,24.5,29.84,69212
1468,昶和,202501,-25.99,-46.13,55590
1470,大統新創,202508,1.55,-14.25,61110
1470,大統新創,202507,-9.99,4,60175
1470,大統新創,202506,-1.36,19.47,66860
1470,大統新創,202505,5.85,-9.2,67788
1470,大統新創,202504,-29.53,14.28,64041
1470,大統新創,202503,64.78,40.81,90888
1470,大統新創,202502,-18.76,1.43,55157
1470,大統新創,202501,-9.42,-4.81,67897
1471,首利,202508,-7.06,-43.02,14065
1471,首利,202507,-16.98,-23.41,15135
1471,首利,202506,-9.01,-35.63,18232
1471,首利,202505,19.24,-32.82,20039
1471,首利,202504,-10.51,-17.21,16805
1471,首利,202503,79.51,-26.02,18779
1471,首利,202502,-41.47,58.26,10461
1471,首利,202501,-26.27,-27.17,17875
1472,三洋實業,202508,7.2,109.53,331244
1472,三洋實業,202507,4.23,66.74,308984
1472,三洋實業,202506,13.03,92.32,296420
1472,三洋實業,202505,-21.59,17.5,262247
1472,三洋實業,202504,10.68,109.25,334481
1472,三洋實業,202503,11.02,50.05,302184
1472,三洋實業,202502,-19.16,59.44,272165
1472,三洋實業,202501,20.84,67.31,336700
1473,台南,202508,-9.6,-21.08,533721
1473,台南,202507,-5.81,-12.9,590440
1473,台南,202506,43.19,-6.15,626872
1473,台南,202505,-0.11,-24.62,437767
1473,台南,202504,-39.95,13.59,438282
1473,台南,202503,-25.35,12.06,729893
1473,台南,202502,24.01,10.86,977784
1473,台南,202501,-1.41,0.99,788461
1474,弘裕,202508,-4.29,-15.57,234702
1474,弘裕,202507,17.68,8.23,245238
1474,弘裕,202506,-5.7,-23.83,208386
1474,弘裕,202505,-17.6,-13.35,220982
1474,弘裕,202504,-1.71,-0.65,268202
1474,弘裕,202503,8.41,-9.69,272895
1474,弘裕,202502,15.03,45.46,251702
1474,弘裕,202501,-27.17,-15.97,218813
1475,業旺,202508,-5.84,-39.97,104301
1475,業旺,202507,-6.86,-36.84,110781
1475,業旺,202506,0.41,-34.77,118949
1475,業旺,202505,-9.59,-31.88,118462
1475,業旺,202504,20.11,-21.87,131032
1475,業旺,202503,-25.29,-27.84,109086
1475,業旺,202502,7.51,19.48,146029
1475,業旺,202501,-19.02,-8.25,135817
1476,儒鴻,202508,10,-9.67,3348874
1476,儒鴻,202507,-7.41,-2.88,3044362
1476,儒鴻,202506,8.22,-3.25,3288358
1476,儒鴻,202505,-10.39,-8.62,3038307
1476,儒鴻,202504,-0.57,18.18,3390928
1476,儒鴻,202503,29.49,20.86,3410647
1476,儒鴻,202502,-20.91,20.72,2633763
1476,儒鴻,202501,-2.69,26.65,3330196
1477,聚陽,202508,34.69,-8.86,3745640
1477,聚陽,202507,-1.95,-9.22,2780854
1477,聚陽,202506,13.96,3.23,2836232
1477,聚陽,202505,5.26,-8.25,2488629
1477,聚陽,202504,-31.54,5.81,2364173
1477,聚陽,202503,16.3,10.44,3453770
1477,聚陽,202502,-15.17,8.91,2969487
1477,聚陽,202501,-0.77,27.08,3500665
1503,士電,202508,10.67,12.63,2857439
1503,士電,202507,-25.74,-0.6,2581751
1503,士電,202506,23.53,25.36,3476781
1503,士電,202505,9.55,15.14,2814376
1503,士電,202504,-17.81,-13.03,2568833
1503,士電,202503,7,-0.48,3125640
1503,士電,202502,-31.24,1.79,2920936
1503,士電,202501,22.78,8.71,4248122
1504,東元,202508,-4.7,3.92,4629290
1504,東元,202507,-7.8,3.77,4857940
1504,東元,202506,2.45,8.69,5269401
1504,東元,202505,3.79,5.55,5142957
1504,東元,202504,-0.15,3.69,4955077
1504,東元,202503,11.88,6.66,4962534
1504,東元,202502,3.06,6.35,4435229
1504,東元,202501,-12.11,-12.31,4303352
1506,正道,202508,-18.44,-7.95,78595
1506,正道,202507,-1.34,23.85,96365
1506,正道,202506,0.63,10.27,97677
1506,正道,202505,-3.21,13.49,97056
1506,正道,202504,4.1,13.59,100281
1506,正道,202503,19.31,15.03,96330
1506,正道,202502,8.29,6.43,80734
1506,正道,202501,-18.52,-16.78,74550
1512,瑞利,202508,33.67,25.31,113866
1512,瑞利,202507,5.79,-1.42,85184
1512,瑞利,202506,-9.33,-7.44,80520
1512,瑞利,202505,4.52,-2.07,88808
1512,瑞利,202504,1.9,-4.89,84966
1512,瑞利,202503,5.32,-0.14,83375
1512,瑞利,202502,-38.52,-31.82,79163
1512,瑞利,202501,47.52,44.93,128775
1513,中興電,202508,-1.03,4.62,2297365
1513,中興電,202507,-11.26,11.31,2321409
1513,中興電,202506,13.31,20.97,2616009
1513,中興電,202505,5.9,12.12,2308539
1513,中興電,202504,-7.76,13.97,2179872
1513,中興電,202503,9.66,1.21,2363392
1513,中興電,202502,11.7,15.81,2155049
1513,中興電,202501,-18,-0.7,1929217
1514,亞力,202508,25.29,75.04,1052778
1514,亞力,202507,-0.31,30.46,840237
1514,亞力,202506,-27.09,-5.57,842897
1514,亞力,202505,88.76,60.41,1156147
1514,亞力,202504,-20.38,1.62,612494
1514,亞力,202503,13.17,-9.62,769323
1514,亞力,202502,18.87,20.43,679782
1514,亞力,202501,-48.21,-11.68,571823
1515,力山,202508,19.95,-17.58,498318
1515,力山,202507,4.09,-9.36,415425
1515,力山,202506,2.18,-18.55,399072
1515,力山,202505,-3.09,-20.5,390555
1515,力山,202504,-8.19,-16.67,403045
1515,力山,202503,83.21,-44.49,439032
1515,力山,202502,-28.64,-58.67,239627
1515,力山,202501,19.52,-58.85,335834
1516,川飛,202508,111.58,159.25,9989
1516,川飛,202507,-33.85,-88.95,4721
1516,川飛,202506,-38.05,-91.61,7137
1516,川飛,202505,0,-87.3,11521
1516,川飛,202504,-100,-100,0
1516,川飛,202503,40.72,-91.74,9841
1516,川飛,202502,39.02,-83.61,6993
1516,川飛,202501,-59.94,-96.09,5030
1517,利奇,202508,0.8,-25.36,144986
1517,利奇,202507,-9.04,-32.97,143830
1517,利奇,202506,9.92,-8.15,158134
1517,利奇,202505,-29.76,-21.2,143862
1517,利奇,202504,-1.66,33.47,204834
1517,利奇,202503,27.55,24.46,208301
1517,利奇,202502,-8.59,145.97,163301
1517,利奇,202501,-16.12,28.76,178660
1519,華城,202508,-23.8,7.31,1703482
1519,華城,202507,-4.06,11.58,2235813
1519,華城,202506,43.07,20.97,2330489
1519,華城,202505,-22.94,29.99,1628913
1519,華城,202504,7.31,44.16,2113986
1519,華城,202503,67.45,26.43,1969871
1519,華城,202502,-7.74,46.14,1176341
1519,華城,202501,-63.65,89,1275049
1521,大億,202508,-16.8,-2.9,264998
1521,大億,202507,6.32,14.36,318508
1521,大億,202506,12.25,-12.08,299551
1521,大億,202505,-9.9,-22.68,266859
1521,大億,202504,-5.72,-6.01,296193
1521,大億,202503,-0.9,-7.5,314171
1521,大億,202502,23.32,2.12,317037
1521,大億,202501,-2.3,-37.88,257079
1522,堤維西,202508,0.07,42.99,2230662
1522,堤維西,202507,63.28,31.74,2228883
1522,堤維西,202506,-9.85,-20.01,1365040
1522,堤維西,202505,5.27,-13.85,1514293
1522,堤維西,202504,-15.42,-16.9,1438371
1522,堤維西,202503,11.25,6.03,1700708
1522,堤維西,202502,-9.23,-7.5,1528704
1522,堤維西,202501,2.72,-8.67,1684207
1524,耿鼎,202508,7.97,-14.82,219798
1524,耿鼎,202507,26.81,-8.63,203569
1524,耿鼎,202506,1.43,-18.99,160524
1524,耿鼎,202505,-26.76,-30.92,158249
1524,耿鼎,202504,-24.9,1.63,216070
1524,耿鼎,202503,13.21,11.3,287723
1524,耿鼎,202502,20.73,19.67,254141
1524,耿鼎,202501,-40.6,-16.02,210492
1525,江申,202508,14.01,-4.06,120877
1525,江申,202507,7.31,-23.62,106015
1525,江申,202506,7.18,-23.18,98787
1525,江申,202505,-10.28,-29.82,92162
1525,江申,202504,-14.83,-11.53,102733
1525,江申,202503,46.87,7.17,120629
1525,江申,202502,10.73,-6.24,82131
1525,江申,202501,-44.21,-31.57,74167
1526,日馳,202508,-16.55,45.32,59438
1526,日馳,202507,-11.46,23.41,71228
1526,日馳,202506,31.93,12.34,80451
1526,日馳,202505,-8.96,-12.52,60977
1526,日馳,202504,-5.5,-5.37,66983
1526,日馳,202503,3.08,6.98,70882
1526,日馳,202502,12.82,34.56,68759
1526,日馳,202501,18.69,12.43,60941
1527,鑽全,202508,-19.76,-18.95,237112
1527,鑽全,202507,13.77,-4.37,295508
1527,鑽全,202506,9.07,0.15,259741
1527,鑽全,202505,-2.13,-9.9,238131
1527,鑽全,202504,-4.52,5.25,243325
1527,鑽全,202503,-4.86,3.24,254845
1527,鑽全,202502,-8.67,8.33,267891
1527,鑽全,202501,45.21,-4.56,293324
1528,恩德,202508,-15.57,-27.34,224361
1528,恩德,202507,18.42,-12.19,265742
1528,恩德,202506,-22.57,-29.08,224388
1528,恩德,202505,21.69,-8.2,289803
1528,恩德,202504,12.51,-32.4,238137
1528,恩德,202503,13.71,-31.48,211641
1528,恩德,202502,7.18,-4.75,186120
1528,恩德,202501,-38.82,-34.87,173640
1529,樂事綠能,202508,-57.18,-1.49,45695
1529,樂事綠能,202507,198.88,271.25,106729
1529,樂事綠能,202506,-22.83,-65.85,35709
1529,樂事綠能,202505,-63.56,46.38,46274
1529,樂事綠能,202504,19.34,78.47,127000
1529,樂事綠能,202503,-10.24,20.38,106410
1529,樂事綠能,202502,185.11,390.65,118552
1529,樂事綠能,202501,-16.17,23.74,41581
1530,亞崴,202508,-17.9,-13.74,153168
1530,亞崴,202507,-9.27,-22.41,186569
1530,亞崴,202506,35.23,22.04,205636
1530,亞崴,202505,20.44,29.1,152062
1530,亞崴,202504,-27.32,-26.59,126246
1530,亞崴,202503,1.21,-12.52,173725
1530,亞崴,202502,-17.07,161.91,171648
1530,亞崴,202501,-10.31,110.38,206986
1531,高林股,202508,-15.72,-10.81,116313
1531,高林股,202507,13.5,-9.5,138008
1531,高林股,202506,-12.21,-33.64,121583
1531,高林股,202505,7.34,34.72,138497
1531,高林股,202504,-19.44,-15.59,129025
1531,高林股,202503,39.99,16.31,160176
1531,高林股,202502,-15.82,29.55,114415
1531,高林股,202501,-16.24,-6.32,135929
1532,勤美,202508,196.16,146.9,2944507
1532,勤美,202507,-8.3,-14.12,994227
1532,勤美,202506,12.2,-47.89,1084300
1532,勤美,202505,-7.2,-60.84,966382
1532,勤美,202504,-3.95,-52.77,1041425
1532,勤美,202503,29.46,-49.69,1084321
1532,勤美,202502,-21.58,-38.44,837571
1532,勤美,202501,-2.87,-20.57,1068173
1533,車王電,202508,27.21,102.33,382971
1533,車王電,202507,-14.03,85.27,301044
1533,車王電,202506,12.35,95.3,350211
1533,車王電,202505,12.93,84.53,311705
1533,車王電,202504,-4.02,-10.75,276000
1533,車王電,202503,20.57,-2.67,287582
1533,車王電,202502,-10.13,25.45,238506
1533,車王電,202501,-55.45,8.58,265409
1535,中宇,202508,-8.58,20.81,981507
1535,中宇,202507,-9.21,24.92,1073688
1535,中宇,202506,10.56,33.2,1182692
1535,中宇,202505,30.87,28.14,1069641
1535,中宇,202504,-4.44,-8.86,817321
1535,中宇,202503,7.83,-9.19,855310
1535,中宇,202502,-3.42,-12.49,793174
1535,中宇,202501,-35.13,8.65,821315
1536,和大,202508,0.82,-20.03,404527
1536,和大,202507,13.5,-20.48,401230
1536,和大,202506,0.44,-52.46,353502
1536,和大,202505,-17.31,-18.09,351948
1536,和大,202504,5.94,-9.94,425639
1536,和大,202503,-11.7,-17.38,401748
1536,和大,202502,20.54,-7.01,454999
1536,和大,202501,12.69,-26.26,377449
1537,廣隆,202508,-3.52,-29.26,546155
1537,廣隆,202507,13.16,-21.91,566123
1537,廣隆,202506,-5.76,-30.08,500269
1537,廣隆,202505,-16.02,-26.21,530854
1537,廣隆,202504,5.59,-6.82,632178
1537,廣隆,202503,19.27,1.17,598654
1537,廣隆,202502,-22.68,-3.42,501917
1537,廣隆,202501,-3.08,3,649163
1538,正峰,202508,-29.29,-9.94,9771
1538,正峰,202507,19.5,31.53,13820
1538,正峰,202506,13.71,17.62,11564
1538,正峰,202505,18.96,14.41,10169
1538,正峰,202504,-15.29,-4.58,8548
1538,正峰,202503,-13.13,12.14,10092
1538,正峰,202502,30.39,413.38,11618
1538,正峰,202501,-42.99,23.21,8910
1539,巨庭,202508,-15.94,-27.52,103469
1539,巨庭,202507,5.99,8.76,123095
1539,巨庭,202506,-6.55,22.05,116132
1539,巨庭,202505,-1.32,-1.41,124275
1539,巨庭,202504,8.03,26.17,125941
1539,巨庭,202503,29.37,-4.54,116572
1539,巨庭,202502,-39.98,-14.44,90103
1539,巨庭,202501,50.37,-4.17,150123
1540,喬福,202508,49.34,31.65,51869
1540,喬福,202507,-44.7,25.93,34730
1540,喬福,202506,23.38,-38.64,62813
1540,喬福,202505,8.76,-11.52,50910
1540,喬福,202504,-1.99,11.83,46807
1540,喬福,202503,67.14,10.78,47758
1540,喬福,202502,-46.59,16.69,28572
1540,喬福,202501,88.21,-9.61,53499
1541,錩泰,202508,0.34,27.45,338514
1541,錩泰,202507,-3.75,43.79,337344
1541,錩泰,202506,-9.76,52.83,350492
1541,錩泰,202505,8.89,41.13,388424
1541,錩泰,202504,5.76,16.18,356687
1541,錩泰,202503,80.68,22.34,337239
1541,錩泰,202502,-42.38,17.02,186643
1541,錩泰,202501,43.38,13.12,323932
1558,伸興,202508,0.21,-16.72,750248
1558,伸興,202507,3.56,-7.58,748666
1558,伸興,202506,-12.5,-3.01,722909
1558,伸興,202505,30.97,18.18,826261
1558,伸興,202504,-4.4,2.06,630830
1558,伸興,202503,9.87,-0.65,659913
1558,伸興,202502,-23.37,35.73,600591
1558,伸興,202501,24.72,12.32,783818
1560,中砂,202508,-1.52,17.63,689622
1560,中砂,202507,-2.14,10.24,700303
1560,中砂,202506,1.64,24.6,715653
1560,中砂,202505,0.74,14.69,704078
1560,中砂,202504,16.13,28.72,698859
1560,中砂,202503,-0.38,9.53,601745
1560,中砂,202502,6.76,20.63,604077
1560,中砂,202501,-10.26,3.8,565808
1563,巧新,202508,-7.6,-6.39,536622
1563,巧新,202507,-5.83,6.12,580762
1563,巧新,202506,15.28,1.8,616775
1563,巧新,202505,-4.97,-17.34,535017
1563,巧新,202504,-17.54,-9.2,563041
1563,巧新,202503,7.05,4.57,682815
1563,巧新,202502,6.72,4.43,637817
1563,巧新,202501,7.86,-13.48,597608
1565,精華,202508,2.17,-14.16,345141
1565,精華,202507,-6.84,-17.03,337779
1565,精華,202506,9.7,12.17,362603
1565,精華,202505,-9.28,-3.67,330533
1565,精華,202504,-3.32,10.42,364384
1565,精華,202503,-6.47,-0.32,376908
1565,精華,202502,21.73,27.86,403011
1565,精華,202501,-21.14,-18.54,331061
1568,倉佑,202508,4.06,7,83099
1568,倉佑,202507,-7.26,7.53,79855
1568,倉佑,202506,-3.26,-8.17,86109
1568,倉佑,202505,8.08,14.66,89012
1568,倉佑,202504,-4.86,-7.52,82352
1568,倉佑,202503,-7.34,-4.32,86567
1568,倉佑,202502,-10.59,18.16,93426
1568,倉佑,202501,35.53,-23.19,104501
1569,濱川,202508,15.79,-5.4,279673
1569,濱川,202507,-8.88,-9.74,241532
1569,濱川,202506,-13.46,4.65,265081
1569,濱川,202505,2.43,28.15,306328
1569,濱川,202504,-10.75,7.59,299047
1569,濱川,202503,47.59,29.07,335086
1569,濱川,202502,-11.45,64.88,227031
1569,濱川,202501,-17.41,14.83,256388
1570,力肯,202508,-1.55,-11.27,54046
1570,力肯,202507,-0.37,-47.17,54899
1570,力肯,202506,-4.48,-30.48,55105
1570,力肯,202505,21.96,-45.13,57691
1570,力肯,202504,26.92,-38.45,47301
1570,力肯,202503,29.4,7.5,37267
1570,力肯,202502,-47.64,8.57,28798
1570,力肯,202501,0,57.21,55007
1580,新麥,202508,-2.44,5.83,416408
1580,新麥,202507,11.79,-1.74,426841
1580,新麥,202506,-5.33,-3.83,381793
1580,新麥,202505,-13.17,-5.98,403324
1580,新麥,202504,12.19,14.59,464524
1580,新麥,202503,41.05,29.05,414021
1580,新麥,202502,-23.06,35.22,293518
1580,新麥,202501,-27.77,-5.73,381500
1582,信錦,202508,0.54,-12.22,712982
1582,信錦,202507,2.76,-22.68,709152
1582,信錦,202506,0.82,-11.29,690091
1582,信錦,202505,-12.22,-25.69,684438
